timestamp,Open,High,Low,Close,Volume,Adj Close,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,RSI,volatility,BB_middle,BB_upper,BB_lower,rsi,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,volume_sma
2025-06-19 16:00:00,2492.97,2523.0,2485.03,2504.87,39512.2462,2504.87,,,2513.3420411910397,2514.543325805686,-1.2012846146462834,-0.36644092634419706,,,,,,,,,2513.3420411910397,2514.543325805686,-1.2012846146462834,-0.36644092634419706,-0.8348436883020864,,,,
2025-06-19 20:00:00,2504.87,2532.0,2502.99,2521.12,39353.4673,2521.12,,,2514.692590320909,2515.3137820012917,-0.621191680382708,-0.4203550367145704,,,,,,,,,2514.692590320909,2515.3137820012917,-0.621191680382708,-0.4203550367145704,-0.20083664366813758,,,,
2025-06-20 00:00:00,2521.13,2531.49,2512.45,2517.19,31393.7018,2517.19,,,2515.1178194514423,2515.524503610979,-0.4066841595367805,-0.41749507900892,51.92594168972128,,,,,51.92594168972128,,,2515.1178194514423,2515.524503610979,-0.4066841595367805,-0.41749507900892,0.010810919472139524,,,,
2025-06-20 04:00:00,2517.2,2550.44,2503.64,2549.64,51587.8045,2549.64,,,2520.9008756924322,2519.2149646465305,1.6859110459017757,0.01852732030991834,59.003674969375254,,,,,59.003674969375254,,,2520.9008756924322,2519.2149646465305,1.6859110459017757,0.01852732030991834,1.6673837255918573,,,,
2025-06-20 08:00:00,2549.64,2569.0,2541.03,2549.65,67594.7504,2549.65,,,2525.6518951583066,2522.398719362351,3.2531757959554852,0.6841938628961849,55.36014227843104,,,,,55.36014227843104,,,2525.6518951583066,2522.398719362351,3.2531757959554852,0.6841938628961849,2.5689819330593004,,,,
2025-06-20 12:00:00,2549.64,2559.55,2487.56,2493.78,121310.6626,2493.78,,,2520.444241528537,2519.4936694235403,0.9505721049968088,0.73869680854488,42.13067394831612,,,,,42.13067394831612,,,2520.444241528537,2519.4936694235403,0.9505721049968088,0.73869680854488,0.21187529645192882,,,,
2025-06-20 16:00:00,2493.78,2496.2,2367.36,2414.85,287925.9928,2414.85,,,2503.3540142232914,2509.1550593766283,-5.801045153336872,-0.593245727466917,34.12945212066809,,,,,34.12945212066809,,,2503.3540142232914,2509.1550593766283,-5.801045153336872,-0.593245727466917,-5.207799425869956,,,,
2025-06-20 20:00:00,2414.84,2437.6,2381.96,2406.49,72214.9114,2406.49,,,2487.801210306324,2499.256662100418,-11.455451794094188,-2.797452914118617,33.755033450648384,,,,,33.755033450648384,,,2487.801210306324,2499.256662100418,-11.455451794094188,-2.797452914118617,-8.65799887997557,,,,
2025-06-21 00:00:00,2406.49,2432.11,2395.99,2425.59,40790.6059,2425.59,2503.2045,,2477.879022868699,2492.3093359415698,-14.430313072870831,-5.151161356658852,39.49048592546001,,2503.2045,2585.3979074638974,2421.0110925361023,39.49048592546001,2503.2045,,2477.879022868699,2492.3093359415698,-14.430313072870831,-5.151161356658852,-9.27915171621198,2503.2045,2585.3979074638974,2421.0110925361023,75186.88177
2025-06-21 04:00:00,2425.59,2428.41,2419.0,2426.85,20369.1082,2426.85,2499.0495,,2469.785995951121,2486.2584537085822,-16.472457757461143,-7.43649915758716,32.878624010047815,0.011099924745561223,2499.0495,2587.936263557852,2410.1627364421483,32.878624010047815,2499.0495,,2469.785995951121,2486.2584537085822,-16.472457757461143,-7.43649915758716,-9.035958599873982,2499.0495,2587.936263557852,2410.1627364421483,72518.28891999999
2025-06-21 08:00:00,2426.85,2448.8,2423.51,2442.75,51774.242,2442.75,2494.7895,,2465.5184528144073,2482.3091724973033,-16.790719682895997,-9.321250271223281,36.31578947368427,0.011074918234388397,2494.7895,2585.98104196121,2403.59795803879,36.31578947368427,2494.7895,,2465.5184528144073,2482.3091724973033,-16.790719682895997,-9.321250271223281,-7.469469411672716,2494.7895,2585.98104196121,2403.59795803879,72444.42813
2025-06-21 12:00:00,2442.75,2445.2,2412.29,2423.59,49701.538,2423.59,2489.2915000000003,,2458.9265555749253,2477.0667373279225,-18.14018175299725,-11.095509948115653,34.84848484848493,0.011118278443796903,2489.2915000000003,2583.8407850094036,2394.742214990597,34.84848484848493,2489.2915000000003,,2458.9265555749253,2477.0667373279225,-18.14018175299725,-11.095509948115653,-7.044671804881597,2489.2915000000003,2583.8407850094036,2394.742214990597,72759.630295
2025-06-21 16:00:00,2423.59,2428.23,2382.25,2384.76,59605.916,2384.76,2482.8365000000003,,2447.305437958993,2468.9490468152558,-21.643608856262745,-13.215139396809688,28.4234617528829,0.011484567671031915,2482.8365000000003,2587.4187038348177,2378.254296165183,28.4234617528829,2482.8365000000003,,2447.305437958993,2468.9490468152558,-21.643608856262745,-13.215139396809688,-8.428469459453057,2482.8365000000003,2587.4187038348177,2378.254296165183,72027.73195
2025-06-21 20:00:00,2384.76,2409.42,2216.0,2295.73,274542.4539,2295.73,2472.175,,2423.622502147469,2453.924094209516,-30.301592062047348,-16.64538904663659,24.77620338636254,0.013863112068578874,2472.175,2605.1616482415666,2339.188351758434,24.77620338636254,2472.175,,2423.622502147469,2453.924094209516,-30.301592062047348,-16.64538904663659,-13.656203015410757,2472.175,2605.1616482415666,2339.188351758434,78589.61085
2025-06-22 00:00:00,2295.72,2314.48,2246.25,2264.58,166578.0486,2264.58,2460.783,,2398.8323462628227,2437.7058737356547,-38.87352747283194,-21.10449354828667,20.71277088462574,0.014009797587716649,2460.783,2622.4168628017355,2299.1491371982643,20.71277088462574,2460.783,,2398.8323462628227,2437.7058737356547,-38.87352747283194,-21.10449354828667,-17.76903392454527,2460.783,2622.4168628017355,2299.1491371982643,80625.293185
2025-06-22 04:00:00,2264.58,2298.22,2261.93,2270.68,57009.1072,2270.68,2448.067,,2378.8974483995958,2423.56309765183,-44.66564925223429,-25.828145779366253,18.70125974805042,0.013500345616841297,2448.067,2627.4680772836273,2268.6659227163727,18.70125974805042,2448.067,,2378.8974483995958,2423.56309765183,-44.66564925223429,-25.828145779366253,-18.837503472868036,2448.067,2627.4680772836273,2268.6659227163727,80252.24511500001
2025-06-22 08:00:00,2270.69,2280.0,2236.05,2273.0,72607.0,2273.0,2435.4455,,2362.4525611643903,2410.9480143627434,-48.49545319835306,-30.370393247553007,19.359048359976953,0.013519520721712218,2435.4455,2627.0343808415164,2243.856619158483,19.359048359976953,2435.4455,,2362.4525611643903,2410.9480143627434,-48.49545319835306,-30.370393247553007,-18.125059950800054,2435.4455,2627.0343808415164,2243.856619158483,81349.246655
2025-06-22 12:00:00,2273.0,2287.0,2156.21,2174.91,292034.3633,2174.91,2418.2415,,2333.3709577561826,2391.3615504183986,-57.99059266221593,-35.90299441612055,9.629182736851263,0.01593870380220456,2418.2415,2637.9707268871407,2198.5122731128595,9.629182736851263,2418.2415,,2333.3709577561826,2391.3615504183986,-57.99059266221593,-35.90299441612055,-22.087598246095382,2418.2415,2637.9707268871407,2198.5122731128595,94684.681385
2025-06-22 16:00:00,2174.9,2219.95,2170.8,2183.78,89014.7447,2183.78,2400.839,,2310.202661356007,2374.2884612126422,-64.08579985663528,-41.546541877589654,11.322071167304571,0.015898926602953663,2400.839,2637.191698081756,2164.486301918244,11.322071167304571,2400.839,,2310.202661356007,2374.2884612126422,-64.08579985663528,-41.546541877589654,-22.539257979045622,2400.839,2637.191698081756,2164.486301918244,97016.05332
2025-06-22 20:00:00,2183.79,2237.23,2111.89,2227.7,162912.5657,2227.7,2387.5755,,2297.438009548442,2362.329654541873,-64.89164499343087,-46.22019105871861,21.142249793935193,0.016893768818414142,2387.5755,2631.8005573354944,2143.3504426645054,21.142249793935193,2387.5755,,2297.438009548442,2362.329654541873,-64.89164499343087,-46.22019105871861,-18.67145393471226,2387.5755,2631.8005573354944,2143.3504426645054,102391.661525
2025-06-23 00:00:00,2227.7,2260.42,2222.3,2234.68,68795.3555,2234.68,2374.066,,2287.7366706558796,2351.993482229083,-64.25681157320332,-49.830375444367675,26.846068830801684,0.016845329415904702,2374.066,2620.850297837092,2127.2817021629075,26.846068830801684,2374.066,,2287.7366706558796,2351.993482229083,-64.25681157320332,-49.830375444367675,-14.426436128835647,2374.066,2620.850297837092,2127.2817021629075,103855.81698999999
2025-06-23 04:00:00,2234.67,2275.67,2227.89,2258.88,70994.6973,2258.88,2360.9539999999997,,2283.2791976030817,2344.5054656270686,-61.226268023986904,-52.11099947750376,31.772492652688328,0.0170355831989789,2360.9539999999997,2602.654672071881,2119.2533279281183,31.772492652688328,2360.9539999999997,,2283.2791976030817,2344.5054656270686,-61.226268023986904,-52.11099947750376,-9.115268546483144,2360.9539999999997,2602.654672071881,2119.2533279281183,105437.87849
2025-06-23 08:00:00,2258.87,2274.7,2238.68,2253.37,49645.3616,2253.37,2347.763,,2278.6620190387084,2337.2227200126695,-58.56070097396105,-53.401594186058,27.994991311458662,0.01702644211519364,2347.763,2582.2505040638716,2113.275495936128,27.994991311458662,2347.763,,2278.6620190387084,2337.2227200126695,-58.56070097396105,-53.401594186058,-5.159106787903049,2347.763,2582.2505040638716,2113.275495936128,106350.46148000001
2025-06-23 12:00:00,2253.38,2313.53,2232.45,2248.54,136331.6908,2248.54,2332.708,,2274.0144360421386,2330.1771025245143,-56.1626664823757,-53.954032741022594,27.422826609942064,0.016501042121581634,2332.708,2550.7054265999705,2114.7105734000297,27.422826609942064,2332.708,,2274.0144360421386,2330.1771025245143,-56.1626664823757,-53.954032741022594,-2.208633741353104,2332.708,2550.7054265999705,2114.7105734000297,110587.655795
2025-06-23 16:00:00,2248.53,2325.16,2188.0,2312.77,220903.2916,2312.77,2320.864,,2279.9914408123836,2328.801543736017,-48.81010292363317,-52.92491280903284,35.33685303009794,0.018207703787986185,2320.864,2513.4976890686817,2128.2303109313184,35.33685303009794,2320.864,,2279.9914408123836,2328.801543736017,-48.81010292363317,-52.92491280903284,4.114809885399673,2320.864,2513.4976890686817,2128.2303109313184,118253.08285500002
2025-06-23 20:00:00,2312.77,2438.68,2303.79,2411.66,197913.4035,2411.66,2316.7580000000003,,2300.2901271379355,2335.3170112305957,-35.02688409266011,-49.34437750564792,48.85935557892722,0.02057891859125766,2316.7580000000003,2496.9733928351734,2136.542607164827,48.85935557892722,2316.7580000000003,,2300.2901271379355,2335.3170112305957,-35.02688409266011,-49.34437750564792,14.317493412987808,2316.7580000000003,2496.9733928351734,2136.542607164827,122083.2199
2025-06-24 00:00:00,2411.66,2418.09,2389.31,2398.51,77312.5382,2398.51,2315.941,,2315.4273692151805,2340.263555712196,-24.83618649701566,-44.44172106201544,51.3825487159893,0.01935412060417373,2315.941,2494.423811426579,2137.4581885734206,51.3825487159893,2315.941,,2315.4273692151805,2340.263555712196,-24.83618649701566,-44.44172106201544,19.60553456499978,2315.941,2494.423811426579,2137.4581885734206,111552.54717
2025-06-24 04:00:00,2398.51,2434.82,2391.2,2393.31,82496.9021,2393.31,2315.282,,2327.4270827168853,2344.3984832976985,-16.971400580813224,-38.946743956099326,61.80098684210524,0.019344665971300887,2315.282,2492.4495962531078,2138.1144037468925,61.80098684210524,2315.282,,2327.4270827168853,2344.3984832976985,-16.971400580813224,-38.946743956099326,21.9753433752861,2315.282,2492.4495962531078,2138.1144037468925,112066.646705
2025-06-24 08:00:00,2393.31,2449.14,2376.11,2409.44,111376.6709,2409.44,2314.4745000000003,,2340.0602848195776,2349.44884634853,-9.388561528952323,-33.03432157493473,68.17930826765723,0.01932033609111869,2314.4745000000003,2489.661335299072,2139.2876647009284,68.17930826765723,2314.4745000000003,,2340.0602848195776,2349.44884634853,-9.388561528952323,-33.03432157493473,23.645760045982406,2314.4745000000003,2489.661335299072,2139.2876647009284,115595.949955
2025-06-24 12:00:00,2409.44,2454.73,2402.89,2438.1,105117.6792,2438.1,2315.037,,2355.1593272135096,2356.307941577321,-1.148614363811248,-26.656501926595748,69.88455508575228,0.019507801932510747,2315.037,2491.8081649622304,2138.265835037769,69.88455508575228,2315.037,,2355.1593272135096,2356.307941577321,-1.148614363811248,-26.656501926595748,25.5078875627845,2315.037,2491.8081649622304,2138.265835037769,119833.378505
2025-06-24 16:00:00,2438.11,2482.04,2417.22,2434.24,105632.5355,2434.24,2314.6115,,2367.3365094983965,2362.317862814752,5.01864668364442,-20.320933233970088,69.08075357379528,0.019457807420993276,2314.6115,2490.124784220579,2139.098215779421,69.08075357379528,2314.6115,,2367.3365094983965,2362.317862814752,5.01864668364442,-20.320933233970088,25.339579917614508,2314.6115,2490.124784220579,2139.098215779421,122526.29318
2025-06-24 20:00:00,2434.23,2450.41,2430.7,2448.45,34824.3362,2448.45,2315.8545,,2379.8249885287873,2368.9399995568906,10.884988971896746,-14.079324010884758,90.38802267895105,0.019407748419879082,2315.8545,2494.933351256555,2136.775648743445,90.38802267895105,2315.8545,,2379.8249885287873,2368.9399995568906,10.884988971896746,-14.079324010884758,24.964312982781504,2315.8545,2494.933351256555,2136.775648743445,121782.43309000002
2025-06-25 00:00:00,2448.46,2468.69,2436.62,2444.38,42639.6986,2444.38,2318.8355,,2389.7629123645847,2374.7238387914867,15.039073573097994,-8.255327405552238,89.03067337646779,0.019018685010172107,2318.8355,2504.603875924653,2133.0671240753472,89.03067337646779,2318.8355,,2389.7629123645847,2374.7238387914867,15.039073573097994,-8.255327405552238,23.29440097865023,2318.8355,2504.603875924653,2133.0671240753472,120934.12221999999
2025-06-25 04:00:00,2444.38,2450.66,2424.21,2444.54,44534.8769,2444.54,2326.2760000000003,,2398.194739529834,2380.062660244902,18.132079284931933,-2.9776161907111987,87.37589630446777,0.016707255077863515,2326.2760000000003,2519.902070167269,2132.6499298327317,87.37589630446777,2326.2760000000003,,2398.194739529834,2380.062660244902,18.132079284931933,-2.9776161907111987,21.109695475643132,2326.2760000000003,2519.902070167269,2132.6499298327317,109433.74337
2025-06-25 08:00:00,2444.55,2448.47,2407.63,2428.95,83084.6157,2428.95,2334.4945,,2402.9284951474983,2383.7921264001266,19.136368747371762,1.4453349142579202,82.52033881281595,0.01640017561937983,2334.4945,2531.0261047946406,2137.962895205359,82.52033881281595,2334.4945,,2402.9284951474983,2383.7921264001266,19.136368747371762,1.4453349142579202,17.691033833113842,2334.4945,2531.0261047946406,2137.962895205359,105259.071725
2025-06-25 12:00:00,2428.96,2446.59,2389.69,2405.68,141883.7007,2405.68,2341.2445,,2403.3519683815643,2385.4581987538454,17.89376962771894,4.7351135625943686,74.65072541644275,0.016664859997846067,2341.2445,2537.8210020465085,2144.667997953491,74.65072541644275,2341.2445,,2403.3519683815643,2385.4581987538454,17.89376962771894,4.7351135625943686,13.158656065124571,2341.2445,2537.8210020465085,2144.667997953491,109502.8014
2025-06-25 16:00:00,2405.69,2440.0,2401.37,2432.79,61107.3493,2432.79,2349.234,,2407.8823881084827,2389.0536742773934,18.828713831089317,7.553896477252907,78.09055611222449,0.016757343084753663,2349.234,2547.116288284831,2151.3517117151687,78.09055611222449,2349.234,,2407.8823881084827,2389.0536742773934,18.828713831089317,7.553896477252907,11.27481735383641,2349.234,2547.116288284831,2151.3517117151687,108927.818865
2025-06-25 20:00:00,2432.79,2454.98,2408.02,2418.49,41644.4975,2418.49,2361.4129999999996,,2409.514783222671,2391.2855357605267,18.229247462144485,9.689004765835955,75.8416202901195,0.012925917043075394,2361.4129999999996,2543.470611367504,2179.3553886324953,75.8416202901195,2361.4129999999996,,2409.514783222671,2391.2855357605267,18.229247462144485,9.689004765835955,8.54024269630853,2361.4129999999996,2543.470611367504,2179.3553886324953,96408.325575
2025-06-26 00:00:00,2418.5,2520.92,2416.99,2488.78,136035.3947,2488.78,2376.6629999999996,2414.7596,2421.7123076229527,2398.6646803548506,23.047627268102133,12.360767398959725,76.27877810624385,0.013957674891046464,2376.6629999999996,2546.775189494862,2206.550810505137,76.27877810624385,2376.6629999999996,2414.7596,2421.7123076229527,2398.6646803548506,23.047627268102133,12.360767398959725,10.686859869142408,2376.6629999999996,2546.775189494862,2206.550810505137,98759.358075
2025-06-26 04:00:00,2488.79,2500.56,2467.14,2489.89,52296.5835,2489.89,2389.7725,2414.3584,2432.203276191746,2405.558202515167,26.64507367657916,15.217661274445149,66.49656277677028,0.013648623818369602,2389.7725,2551.766290767942,2227.778709232058,66.49656277677028,2389.7725,2414.3584,2432.203276191746,2405.558202515167,26.64507367657916,15.217661274445149,11.42741240213401,2389.7725,2551.766290767942,2227.778709232058,93228.558965
2025-06-26 08:00:00,2489.88,2500.4,2440.0,2450.36,65119.1136,2450.36,2400.5564999999997,2412.8066,2434.997089904101,2408.938647074283,26.058442829817977,17.38583739047561,59.8390830771566,0.014471374679755032,2400.5564999999997,2547.0529254315093,2254.06007456849,59.8390830771566,2400.5564999999997,2412.8066,2434.997089904101,2408.938647074283,26.058442829817977,17.38583739047561,8.672605439342366,2400.5564999999997,2547.0529254315093,2254.06007456849,93044.74687
2025-06-26 12:00:00,2450.35,2459.49,2409.51,2433.03,111170.2777,2433.03,2409.264,2410.7961999999998,2434.694417457857,2410.7539160314163,23.940501426440733,18.69677977739086,57.20557289021121,0.014626117543434417,2409.264,2540.1770680461755,2278.350931953825,57.20557289021121,2409.264,2410.7961999999998,2434.694417457857,2410.7539160314163,23.940501426440733,18.69677977739086,5.243721649049874,2409.264,2540.1770680461755,2278.350931953825,95053.52589
2025-06-26 16:00:00,2433.04,2442.91,2418.2,2435.87,40389.0057,2435.87,2418.389,2409.2364000000002,2434.8752981708003,2412.6439874018843,22.231310768916046,19.40369010829832,55.037548126405646,0.01456699392151489,2418.389,2527.110010974732,2309.667989025268,55.037548126405646,2418.389,2409.2364000000002,2434.8752981708003,2412.6439874018843,22.231310768916046,19.40369010829832,2.8276206606177254,2418.389,2527.110010974732,2309.667989025268,94590.708095
2025-06-26 20:00:00,2435.86,2457.32,2394.32,2415.96,58693.6509,2415.96,2426.7599999999998,2407.3763999999996,2431.9649546814917,2412.893234760703,19.071719920788837,19.337295760282988,45.63451376291507,0.01476196174208978,2426.7599999999998,2500.6047460982513,2352.915253901748,45.63451376291507,2426.7599999999998,2407.3763999999996,2431.9649546814917,2412.893234760703,19.071719920788837,19.337295760282988,-0.26557583949415076,2426.7599999999998,2500.6047460982513,2352.915253901748,90708.8061
2025-06-27 00:00:00,2415.96,2448.84,2382.53,2446.97,77786.3549,2446.97,2433.4700000000003,2406.4674,2434.273622959228,2415.4518166759162,18.821806283311616,19.234197479152247,52.26730310262531,0.013751889965834267,2433.4700000000003,2484.596701232789,2382.3432987672113,52.26730310262531,2433.4700000000003,2406.4674,2434.273622959228,2415.4518166759162,18.821806283311616,19.234197479152247,-0.41239119584063033,2433.4700000000003,2484.596701232789,2382.3432987672113,83552.959265
2025-06-27 04:00:00,2446.98,2459.53,2434.63,2442.31,73097.8158,2442.31,2435.0024999999996,2404.8136,2435.510079187433,2417.4663743087235,18.043704878709377,18.99609824639568,48.86791061287707,0.010075947285833827,2435.0024999999996,2485.205690032837,2384.799309967162,48.86791061287707,2435.0024999999996,2404.8136,2435.510079187433,2417.4663743087235,18.043704878709377,18.99609824639568,-0.9523933676863017,2435.0024999999996,2485.205690032837,2384.799309967162,77312.17988
2025-06-27 08:00:00,2442.3,2463.54,2435.25,2447.25,65938.1952,2447.25,2437.4394999999995,2403.25,2437.316332753465,2419.698278547575,17.618054205890076,18.720488778340993,50.52747656680756,0.00997464095613115,2437.4394999999995,2484.837547250466,2390.041452749533,50.52747656680756,2437.4394999999995,2403.25,2437.316332753465,2419.698278547575,17.618054205890076,18.720488778340993,-1.1024345724509175,2437.4394999999995,2484.837547250466,2390.041452749533,76743.46273
2025-06-27 12:00:00,2447.25,2456.92,2414.15,2438.25,67273.5894,2438.25,2439.6865,2401.6351999999997,2437.4599813986147,2421.087295281566,16.372686117048488,18.25092734658149,48.880344618889964,0.010005962252454526,2439.6865,2482.294862547121,2397.0781374528788,48.880344618889964,2439.6865,2401.6351999999997,2437.4599813986147,2421.087295281566,16.372686117048488,18.25092734658149,-1.8782412295330033,2439.6865,2482.294862547121,2397.0781374528788,75982.297095
2025-06-27 16:00:00,2438.26,2449.44,2388.29,2412.67,58701.6025,2412.67,2439.848,2399.252,2433.645968929224,2420.4575728807436,13.188396048480627,17.23841953529761,47.20159515951599,0.010223191980335146,2439.848,2481.9956440497795,2397.7003559502205,47.20159515951599,2439.848,2399.252,2433.645968929224,2420.4575728807436,13.188396048480627,17.23841953529761,-4.050023486816983,2439.848,2481.9956440497795,2397.7003559502205,73348.543675
2025-06-27 20:00:00,2412.67,2429.47,2411.54,2423.17,38677.2082,2423.17,2439.1014999999998,2397.8559999999998,2432.0342209084665,2420.6603476432765,11.373873265190014,16.06550884329177,53.14443925065627,0.009899815651012393,2439.1014999999998,2481.903291538987,2396.2997084610124,53.14443925065627,2439.1014999999998,2397.8559999999998,2432.0342209084665,2420.6603476432765,11.373873265190014,16.06550884329177,-4.6916355781017565,2439.1014999999998,2481.903291538987,2396.2997084610124,70026.52012500001
2025-06-28 00:00:00,2423.17,2423.91,2405.81,2420.93,22573.1079,2420.93,2438.436,2396.1772,2430.3258249743167,2420.680492457119,9.645332517197858,14.781472318693629,47.658347812351884,0.009896279684254843,2438.436,2481.9638008681877,2394.9081991318126,47.658347812351884,2438.436,2396.1772,2430.3258249743167,2420.680492457119,9.645332517197858,14.781472318693629,-5.136139801495771,2438.436,2481.9638008681877,2394.9081991318126,65873.54874500001
2025-06-28 04:00:00,2420.93,2433.86,2417.86,2431.76,25863.0167,2431.76,2437.6015,2394.39,2430.5464732153287,2421.507681694153,9.038791521175881,13.632935258004581,52.65644392841424,0.00985689954153327,2437.6015,2480.9605659614826,2394.242434038518,52.65644392841424,2437.6015,2394.39,2430.5464732153287,2421.507681694153,9.038791521175881,13.632935258004581,-4.5941437368287,2437.6015,2480.9605659614826,2394.242434038518,65425.48277
2025-06-28 08:00:00,2431.77,2432.44,2419.65,2427.42,35720.7253,2427.42,2436.7535,2392.5946,2430.0654663987875,2421.948833540576,8.116632858211688,12.52967408551774,33.30975954738321,0.009857830666002532,2436.7535,2480.217638042632,2393.2893619573674,33.30975954738321,2436.7535,2392.5946,2430.0654663987875,2421.948833540576,8.116632858211688,12.52967408551774,-4.413041227306053,2436.7535,2480.217638042632,2393.2893619573674,65079.53410499999
2025-06-28 12:00:00,2427.42,2443.0,2420.0,2436.09,23960.841,2436.09,2436.3309999999997,2390.3236,2430.992335555078,2423.003415557142,7.9889199979361365,11.621522811956785,35.94419479569447,0.009895818607441534,2436.3309999999997,2479.640447565405,2393.0215524345945,35.94419479569447,2436.3309999999997,2390.3236,2430.992335555078,2423.003415557142,7.9889199979361365,11.621522811956785,-3.6326028140206486,2436.3309999999997,2479.640447565405,2393.0215524345945,64050.83230999999
2025-06-28 16:00:00,2436.1,2447.8,2431.64,2433.22,33334.2293,2433.22,2436.5445,2387.995,2431.3350587415425,2423.7649389025937,7.570119838948813,10.811241891837382,44.46096173733186,0.00979070840361382,2436.5445,2479.742700973744,2393.346299026256,44.46096173733186,2436.5445,2387.995,2431.3350587415425,2423.7649389025937,7.570119838948813,10.811241891837382,-3.241122052888569,2436.5445,2479.742700973744,2393.346299026256,61563.31298999999
2025-06-28 20:00:00,2433.21,2442.21,2427.44,2435.62,14363.0657,2435.62,2438.0415000000003,2386.8318,2431.994289554804,2424.6481812304346,7.346108324369197,10.118214955613476,50.92638958437645,0.009520335306810162,2438.0415000000003,2478.7388912392894,2397.344108760711,50.92638958437645,2438.0415000000003,2386.8318,2431.994289554804,2424.6481812304346,7.346108324369197,10.118214955613476,-2.772106631244279,2438.0415000000003,2478.7388912392894,2397.344108760711,55187.281240000004
2025-06-29 00:00:00,2435.62,2442.77,2424.65,2427.86,21222.2303,2427.86,2437.795,2387.092,2431.3582375940023,2424.887369951228,6.470867642774465,9.38874530549167,47.23239582613512,0.009216484269347135,2437.795,2478.6855813373304,2396.9044186626697,47.23239582613512,2437.795,2387.092,2431.3582375940023,2424.887369951228,6.470867642774465,9.38874530549167,-2.9178776627172045,2437.795,2478.6855813373304,2396.9044186626697,53193.02529
2025-06-29 04:00:00,2427.87,2440.5,2426.64,2440.5,14615.4811,2440.5,2438.8955,2387.7722,2432.764676451085,2426.0496029454202,6.7150735056648045,8.854010835537796,58.92753201396968,0.009181503246859945,2438.8955,2478.7705688367605,2399.0204311632397,58.92753201396968,2438.8955,2387.7722,2432.764676451085,2426.0496029454202,6.7150735056648045,8.854010835537796,-2.1389373298729915,2438.8955,2478.7705688367605,2399.0204311632397,51841.57447
